Distance,Image_Type
0,Document
11,Document
9,Document
5,Document
0,Document
0,Document
2,Document
2,Document
5,Document
4,Document
4,Document
6,Document
7,Document
6,Document
4,Document
3,Document
0,Document
9,Document
0,Document
0,Document
5,Document
0,Document
3,Document
3,Document
5,Document
6,Document
4,Document
0,Document
1,Document
0,Document
1,Document
4,Document
6,Document
4,Document
0,Document
0,Document
2,Document
0,Document
4,Document
3,Document
5,Document
0,Document
9,Document
0,Document
0,Document
1,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
2,Document
0,Document
0,Document
1,Document
4,Document
0,Document
0,Document
2,Document
1,Document
0,Document
0,Document
0,Document
0,Document
3,Document
0,Document
0,Document
0,Document
4,Document
2,Document
0,Document
8,Document
0,Document
0,Document
0,Document
8,Document
3,Document
0,Document
7,Document
0,Document
0,Document
3,Document
0,Document
0,Document
2,Document
0,Document
0,Document
8,Document
0,Document
0,Document
0,Document
1,Document
6,Document
3,Document
5,Document
0,Document
2,Document
0,Document
0,Document
10,Document
0,Document
0,Document
0,Document
2,Document
8,Document
0,Document
0,Document
0,Document
6,Document
0,Document
2,Document
3,Document
5,Document
2,Document
0,Document
1,Document
6,Document
3,Document
4,Document
5,Document
0,Document
0,Document
4,Document
0,Document
4,Document
0,Document
0,Document
2,Document
4,Document
0,Document
0,Document
0,Document
2,Document
8,Document
0,Document
0,Document
4,Document
4,Document
10,Document
1,Document
0,Document
3,Document
0,Document
5,Document
0,Document
0,Document
0,Document
0,Document
5,Document
5,Document
0,Document
4,Document
0,Document
2,Document
0,Document
0,Document
2,Document
0,Document
0,Document
0,Document
0,Document
2,Document
0,Document
3,Document
0,Document
4,Document
0,Document
4,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
4,Document
0,Document
4,Document
3,Document
2,Document
0,Document
0,Document
3,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
6,Document
0,Document
6,Document
4,Document
5,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
5,Document
0,Document
4,Document
0,Document
0,Document
1,Document
0,Document
0,Document
0,Document
0,Document
5,Document
0,Document
0,Document
3,Document
0,Document
2,Document
0,Document
0,Document
0,Document
4,Document
0,Document
2,Document
5,Document
1,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
1,Document
0,Document
3,Document
4,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
5,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
3,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
5,Document
0,Document
0,Document
0,Document
4,Document
0,Document
0,Document
1,Document
0,Document
4,Document
1,Document
4,Document
4,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
2,Document
1,Document
4,Document
3,Document
0,Document
0,Document
0,Document
10,Document
0,Document
1,Document
0,Document
0,Document
0,Document
4,Document
10,Document
0,Document
0,Document
0,Document
10,Document
9,Document
0,Document
0,Document
0,Document
0,Document
2,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
6,Document
4,Document
0,Document
0,Document
0,Document
1,Document
0,Document
0,Document
4,Document
0,Document
0,Document
0,Document
5,Document
0,Document
1,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
2,Document
0,Document
3,Document
10,Document
0,Document
0,Document
0,Document
0,Document
1,Document
0,Document
0,Document
0,Document
3,Document
0,Document
0,Document
0,Document
2,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
7,Document
0,Document
0,Document
2,Document
4,Document
0,Document
1,Document
5,Document
5,Document
4,Document
0,Document
6,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
3,Document
3,Document
6,Document
0,Document
0,Document
7,Document
1,Document
0,Document
5,Document
0,Document
4,Document
0,Document
0,Document
5,Document
1,Document
6,Document
0,Document
2,Document
0,Document
2,Document
2,Document
2,Document
2,Document
0,Document
2,Document
2,Document
0,Document
0,Document
2,Document
0,Document
9,Document
2,Document
5,Document
1,Document
3,Document
10,Document
2,Document
8,Document
0,Document
0,Document
0,Document
7,Document
1,Document
7,Document
4,Document
4,Document
0,Document
0,Document
1,Document
0,Document
4,Document
1,Document
1,Document
0,Document
2,Document
0,Document
0,Document
1,Document
6,Document
1,Document
0,Document
2,Document
0,Document
0,Document
4,Document
0,Document
0,Document
0,Document
0,Document
0,Document
4,Document
7,Document
4,Document
2,Document
0,Document
1,Document
0,Document
0,Document
0,Document
0,Document
1,Document
0,Document
1,Document
1,Document
3,Document
0,Document
2,Document
4,Document
0,Document
6,Document
6,Document
0,Document
0,Document
0,Document
0,Document
0,Document
1,Document
0,Document
2,Document
2,Document
6,Document
0,Document
0,Document
5,Document
4,Document
0,Document
0,Document
0,Document
0,Document
6,Document
0,Document
0,Document
1,Document
0,Document
2,Document
1,Document
0,Document
0,Document
0,Document
0,Document
0,Document
8,Document
0,Document
0,Document
0,Document
0,Document
2,Document
0,Document
0,Document
6,Document
6,Document
3,Document
0,Document
3,Document
0,Document
0,Document
0,Document
0,Document
16,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
2,Document
0,Document
5,Document
2,Document
0,Document
2,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
6,Document
2,Document
7,Document
0,Document
0,Document
0,Document
3,Document
0,Document
3,Document
0,Document
0,Document
0,Document
0,Document
20,Document
0,Document
0,Document
0,Document
0,Document
4,Document
0,Document
0,Document
3,Document
0,Document
0,Document
1,Document
0,Document
0,Document
0,Document
4,Document
0,Document
0,Document
0,Document
0,Document
0,Document
5,Document
0,Document
0,Document
0,Document
0,Document
4,Document
0,Document
2,Document
1,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
1,Document
0,Document
0,Document
0,Document
0,Document
0,Document
3,Document
0,Document
0,Document
5,Document
4,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
1,Document
0,Document
3,Document
0,Document
2,Document
3,Document
4,Document
0,Document
6,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
5,Document
0,Document
0,Document
9,Document
0,Document
0,Document
4,Document
1,Document
0,Document
4,Document
0,Document
0,Document
0,Document
2,Document
0,Document
1,Document
0,Document
6,Document
0,Document
0,Document
0,Document
0,Document
0,Document
9,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
6,Document
0,Document
5,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
4,Document
7,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
2,Document
2,Document
0,Document
0,Document
0,Document
2,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
8,Document
0,Document
10,Document
5,Document
0,Document
4,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
3,Document
0,Document
5,Document
6,Document
0,Document
0,Document
0,Document
0,Document
3,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
7,Document
4,Document
0,Document
0,Document
0,Document
0,Document
6,Document
0,Document
0,Document
0,Document
3,Document
0,Document
0,Document
0,Document
0,Document
0,Document
3,Document
0,Document
2,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
1,Document
6,Document
0,Document
0,Document
6,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
0,Document
5,Document
4,Document
1,Document
0,Document
6,Document
0,Document
0,Document
0,Document
0,Document
0,Document
4,Document
0,Document
0,Document
0,Document
0,Document
6,Document
0,Document
4,Document
2,Document
5,Document
4,Document
0,Document
4,Document
4,Document
7,Document
1,Document
0,Document
5,Document
0,Document
0,Document
1,Scene
0,Scene
0,Scene
6,Scene
0,Scene
20,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
7,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
5,Scene
0,Scene
1,Scene
4,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
2,Scene
2,Scene
0,Scene
0,Scene
2,Scene
1,Scene
2,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
7,Scene
0,Scene
2,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
9,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
5,Scene
8,Scene
2,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
2,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
7,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
6,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
1,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
6,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
5,Scene
3,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
1,Scene
1,Scene
0,Scene
0,Scene
1,Scene
1,Scene
1,Scene
0,Scene
4,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
5,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
4,Scene
1,Scene
0,Scene
0,Scene
1,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
5,Scene
0,Scene
0,Scene
0,Scene
1,Scene
1,Scene
1,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
2,Scene
4,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
3,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
6,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
10,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
3,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
5,Scene
8,Scene
0,Scene
1,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
4,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
4,Scene
0,Scene
5,Scene
1,Scene
3,Scene
2,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
5,Scene
3,Scene
2,Scene
1,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
4,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
2,Scene
3,Scene
4,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
4,Scene
3,Scene
0,Scene
0,Scene
3,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
4,Scene
4,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
6,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
6,Scene
0,Scene
0,Scene
0,Scene
1,Scene
1,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
5,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
2,Scene
0,Scene
0,Scene
6,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
1,Scene
0,Scene
0,Scene
6,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
4,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
4,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
6,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
1,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
9,Scene
0,Scene
0,Scene
3,Scene
1,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
1,Scene
2,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
5,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
4,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
6,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
3,Scene
1,Scene
10,Scene
2,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
7,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
3,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
2,Scene
0,Scene
2,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
1,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
0,Scene
1,Scene
0,Scene
0,Scene
0,Scene
0,Scene
6,Scene
2,Scene
